created_datetime   |raw_string_body
2025-10-30 06:32:23|{ "headerInfo": { "corrId": "4e44b705-77cd-46f1-8886-078d89bba81d", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Транзитный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "выплата прибыли", "paymentPriority": "5", "accountDebet": "40818810345250000745", "accountCredit": "40818810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40818810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40818810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30101810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30101810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30101810145250000411" } }
2025-10-30 06:32:23|{ "headerInfo": { "corrId": "75d857e5-63e4-4a4b-bb1b-0081d861aca3", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Межфилиальный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "дом", "paymentPriority": "5", "accountDebet": "40831810345250000745", "accountCredit": "40831810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40831810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40831810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40703810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40703810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40703810145250000411" } }
2025-10-30 06:32:23|{ "headerInfo": { "corrId": "3a259d21-9e62-455b-84a9-f3d443c92544", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Исходящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "вознаграждение", "paymentPriority": "5", "accountDebet": "40818810345250000745", "accountCredit": "40818810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40818810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40818810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30101810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30101810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30101810145250000411" } }
2025-10-30 06:32:23|{ "headerInfo": { "corrId": "2e82fd57-4f47-422f-9a53-51ac325c8840", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Входящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "недвижимость", "paymentPriority": "5", "accountDebet": "40828810345250000745", "accountCredit": "40828810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40828810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40828810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40702810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40702810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40702810145250000411" } }
2025-10-30 06:32:23|{ "headerInfo": { "corrId": "da84a1d5-7041-44d5-8d46-4cfb5b68c06c", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Внутрифилиальный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "Собеседник-медиа", "paymentPriority": "5", "accountDebet": "40827810345250000745", "accountCredit": "40827810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40827810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40827810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30102810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30102810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30102810145250000411" } }
2025-10-30 06:32:23|{ "headerInfo": { "corrId": "055fb5dd-8206-4133-9a54-5587628e8810", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Межфилиальный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "лес", "paymentPriority": "5", "accountDebet": "40830810345250000745", "accountCredit": "40830810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40830810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40830810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40702810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40702810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40702810145250000411" } }
2025-10-30 06:32:23|{ "headerInfo": { "corrId": "0b61b897-6514-4e2a-a55b-008af738efb7", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Транзитный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "вертолет", "paymentPriority": "5", "accountDebet": "40819810345250000745", "accountCredit": "40819810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40819810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40819810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30102810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30102810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30102810145250000411" } }
2025-10-30 06:32:23|{ "headerInfo": { "corrId": "f5881227-701d-4c5b-ac02-d171a92e9c5e", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Внутрифилиальный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "The Bell", "paymentPriority": "5", "accountDebet": "40827810345250000745", "accountCredit": "40827810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40827810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40827810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40702810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40702810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40702810145250000411" } }
2025-10-30 06:32:23|{ "headerInfo": { "corrId": "ab577c46-37d8-42e7-b408-f36146b66532", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Транзитный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "домик", "paymentPriority": "5", "accountDebet": "40818810345250000745", "accountCredit": "40818810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40818810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40818810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30101810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30101810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30101810145250000411" } }
2025-10-30 06:32:23|{ "headerInfo": { "corrId": "1f19dafa-8716-430e-81ef-ef5695a88f18", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Исходящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "стул", "paymentPriority": "5", "accountDebet": "40819810345250000745", "accountCredit": "40819810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40819810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40819810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30102810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30102810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30102810145250000411" } }
2025-10-30 06:32:23|{ "headerInfo": { "corrId": "16e63db8-df0f-4a4f-ba5a-be301bd5f436", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Транзитный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "Собеседник-медиа", "paymentPriority": "5", "accountDebet": "40818810345250000745", "accountCredit": "40818810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40818810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40818810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40702810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40702810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40702810145250000411" } }
2025-10-30 06:32:23|{ "headerInfo": { "corrId": "0c3efad1-a649-47a6-a723-dbcaf6d26dd8", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Входящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "зарплата", "paymentPriority": "5", "accountDebet": "40819810345250000745", "accountCredit": "40819810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40819810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40819810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30101810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30101810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30101810145250000411" } }
2025-10-30 06:32:23|{ "headerInfo": { "corrId": "76069da4-3ede-41c1-bc78-0655ca400ec1", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Исходящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "СИТИБАНК", "paymentPriority": "5", "accountDebet": "40831810345250000745", "accountCredit": "40831810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40831810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40831810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40703810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40703810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40703810145250000411" } }
2025-10-30 06:32:23|{ "headerInfo": { "corrId": "8696d32f-e857-4a96-b4ac-583d68deb2bc", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Внутрифилиальный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "СИТИБАНК", "paymentPriority": "5", "accountDebet": "40828810345250000745", "accountCredit": "40828810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40828810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40828810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40702810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40702810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40702810145250000411" } }
